date,hour,mrt_shortname,person_time
2024-04-23,15,麟光,135
2024-04-23,16,信義安和,737
2024-04-23,16,公館,1275
2024-04-23,16,六張犁,497
2024-04-23,16,古亭,1653
2024-04-23,16,台電大樓,837
2024-04-23,16,國父紀念館,904
2024-04-23,16,大安,1046
2024-04-23,16,大安森林公園,424
2024-04-23,16,忠孝復興,2055
2024-04-23,16,忠孝敦化,1574
2024-04-23,16,忠孝新生,1585
2024-04-23,16,東門,1351
2024-04-23,16,科技大樓,658
2024-04-23,16,萬隆,554
2024-04-23,16,麟光,220
2024-04-23,17,信義安和,1212
2024-04-23,17,公館,2023
2024-04-23,17,六張犁,873
2024-04-23,17,古亭,2464
2024-04-23,17,台電大樓,1298
2024-04-23,17,國父紀念館,1205
2024-04-23,17,大安,1450
2024-04-23,17,大安森林公園,554
2024-04-23,17,忠孝復興,2917
2024-04-23,17,忠孝敦化,2176
2024-04-23,17,忠孝新生,2044
2024-04-23,17,東門,1748
2024-04-23,17,科技大樓,1112
2024-04-23,17,萬隆,974
2024-04-23,17,麟光,387
2024-04-23,18,信義安和,1692
2024-04-23,18,公館,2465
2024-04-23,18,六張犁,1465
2024-04-23,18,古亭,3718
2024-04-23,18,台電大樓,1889
2024-04-23,18,國父紀念館,1951
2024-04-23,18,大安,2100
2024-04-23,18,大安森林公園,702
2024-04-23,18,忠孝復興,4435
2024-04-23,18,忠孝敦化,3235
2024-04-23,18,忠孝新生,2870
2024-04-23,18,東門,2611
2024-04-23,18,科技大樓,1719
2024-04-23,18,萬隆,1539
2024-04-23,18,麟光,573
2024-04-23,19,信義安和,1019
2024-04-23,19,公館,1723
2024-04-23,19,六張犁,1002
2024-04-23,19,古亭,2302
2024-04-23,19,台電大樓,1254
2024-04-23,19,國父紀念館,1140
2024-04-23,19,大安,1187
2024-04-23,19,大安森林公園,469
2024-04-23,19,忠孝復興,2369
2024-04-23,19,忠孝敦化,1753
2024-04-23,19,忠孝新生,1683
2024-04-23,19,東門,1437
2024-04-23,19,科技大樓,928
2024-04-23,19,萬隆,1159
2024-04-23,19,麟光,480
2024-04-23,20,信義安和,582
2024-04-23,20,公館,966
2024-04-23,20,六張犁,588
2024-04-23,20,古亭,1252
2024-04-23,20,台電大樓,702
2024-04-23,20,國父紀念館,575
2024-04-23,20,大安,683
2024-04-23,20,大安森林公園,291
2024-04-23,20,忠孝復興,1182
2024-04-23,20,忠孝敦化,904
2024-04-23,20,忠孝新生,963
2024-04-23,20,東門,776
2024-04-23,20,科技大樓,483
2024-04-23,20,萬隆,678
2024-04-23,20,麟光,286
2024-04-23,21,信義安和,528
2024-04-23,21,公館,995
2024-04-23,21,六張犁,525
2024-04-23,21,古亭,1247
2024-04-23,21,台電大樓,685
2024-04-23,21,國父紀念館,476
2024-04-23,21,大安,604
2024-04-23,21,大安森林公園,313
2024-04-23,21,忠孝復興,897
2024-04-23,21,忠孝敦化,604
2024-04-23,21,忠孝新生,777
2024-04-23,21,東門,752
2024-04-23,21,科技大樓,503
2024-04-23,21,萬隆,704
2024-04-23,21,麟光,257
2024-04-23,22,信義安和,463
2024-04-23,22,公館,754
2024-04-23,22,六張犁,395
2024-04-23,22,古亭,860
2024-04-23,22,台電大樓,474
2024-04-23,22,國父紀念館,342
2024-04-23,22,大安,456
2024-04-23,22,大安森林公園,155
2024-04-23,22,忠孝復興,588
2024-04-23,22,忠孝敦化,390
2024-04-23,22,忠孝新生,518
2024-04-23,22,東門,469
2024-04-23,22,科技大樓,405
2024-04-23,22,萬隆,538
2024-04-23,22,麟光,252
2024-04-23,23,信義安和,210
2024-04-23,23,公館,319
2024-04-23,23,六張犁,138
2024-04-23,23,古亭,320
2024-04-23,23,台電大樓,185
2024-04-23,23,國父紀念館,115
2024-04-23,23,大安,178
2024-04-23,23,大安森林公園,67
2024-04-23,23,忠孝復興,174
2024-04-23,23,忠孝敦化,119
2024-04-23,23,忠孝新生,215
2024-04-23,23,東門,176
2024-04-23,23,科技大樓,131
2024-04-23,23,萬隆,179
2024-04-23,23,麟光,79
2024-04-24,0,信義安和,65
2024-04-24,0,公館,133
2024-04-24,0,六張犁,66
2024-04-24,0,古亭,139
2024-04-24,0,台電大樓,55
2024-04-24,0,國父紀念館,42
2024-04-24,0,大安,71
2024-04-24,0,大安森林公園,35
2024-04-24,0,忠孝復興,89
2024-04-24,0,忠孝敦化,68
2024-04-24,0,忠孝新生,70
2024-04-24,0,東門,66
2024-04-24,0,科技大樓,51
2024-04-24,0,萬隆,95
2024-04-24,0,麟光,33
2024-04-24,1,信義安和,0
2024-04-24,1,公館,0
2024-04-24,1,六張犁,0
2024-04-24,1,古亭,0
2024-04-24,1,台電大樓,0
2024-04-24,1,國父紀念館,0
2024-04-24,1,大安,0
2024-04-24,1,大安森林公園,0
2024-04-24,1,忠孝復興,0
2024-04-24,1,忠孝敦化,0
2024-04-24,1,忠孝新生,0
2024-04-24,1,東門,0
2024-04-24,1,科技大樓,0
2024-04-24,1,萬隆,0
2024-04-24,1,麟光,0
2024-04-24,5,信義安和,0
2024-04-24,5,公館,0
2024-04-24,5,六張犁,0
2024-04-24,5,古亭,0
2024-04-24,5,台電大樓,0
2024-04-24,5,國父紀念館,0
2024-04-24,5,大安,1
2024-04-24,5,大安森林公園,1
2024-04-24,5,忠孝復興,0
2024-04-24,5,忠孝敦化,0
2024-04-24,5,忠孝新生,0
2024-04-24,5,東門,0
2024-04-24,5,科技大樓,0
2024-04-24,5,萬隆,1
2024-04-24,5,麟光,0
2024-04-24,6,信義安和,336
2024-04-24,6,公館,372
2024-04-24,6,六張犁,142
2024-04-24,6,古亭,378
2024-04-24,6,台電大樓,228
2024-04-24,6,國父紀念館,275
2024-04-24,6,大安,307
2024-04-24,6,大安森林公園,119
2024-04-24,6,忠孝復興,466
2024-04-24,6,忠孝敦化,418
2024-04-24,6,忠孝新生,434
2024-04-24,6,東門,352
2024-04-24,6,科技大樓,309
2024-04-24,6,萬隆,65
2024-04-24,6,麟光,35
2024-04-24,7,信義安和,1569
2024-04-24,7,公館,1851
2024-04-24,7,六張犁,623
2024-04-24,7,古亭,1800
2024-04-24,7,台電大樓,1362
2024-04-24,7,國父紀念館,1455
2024-04-24,7,大安,1460
2024-04-24,7,大安森林公園,384
2024-04-24,7,忠孝復興,1760
2024-04-24,7,忠孝敦化,2059
2024-04-24,7,忠孝新生,2069
2024-04-24,7,東門,1823
2024-04-24,7,科技大樓,1113
2024-04-24,7,萬隆,366
2024-04-24,7,麟光,97
2024-04-24,8,信義安和,4740
2024-04-24,8,公館,3106
2024-04-24,8,六張犁,1388
2024-04-24,8,古亭,4384
2024-04-24,8,台電大樓,1884
2024-04-24,8,國父紀念館,3805
2024-04-24,8,大安,4365
2024-04-24,8,大安森林公園,937
2024-04-24,8,忠孝復興,4057
2024-04-24,8,忠孝敦化,5563
2024-04-24,8,忠孝新生,6207
2024-04-24,8,東門,3454
2024-04-24,8,科技大樓,2289
2024-04-24,8,萬隆,420
2024-04-24,8,麟光,197
2024-04-24,9,信義安和,1981
2024-04-24,9,公館,2119
2024-04-24,9,六張犁,881
2024-04-24,9,古亭,2965
2024-04-24,9,台電大樓,924
2024-04-24,9,國父紀念館,2708
2024-04-24,9,大安,2487
2024-04-24,9,大安森林公園,519
2024-04-24,9,忠孝復興,3237
2024-04-24,9,忠孝敦化,3068
2024-04-24,9,忠孝新生,3555
2024-04-24,9,東門,1773
2024-04-24,9,科技大樓,1602
2024-04-24,9,萬隆,310
2024-04-24,9,麟光,140
2024-04-24,10,信義安和,967
2024-04-24,10,公館,1468
2024-04-24,10,六張犁,392
2024-04-24,10,古亭,1656
2024-04-24,10,台電大樓,689
2024-04-24,10,國父紀念館,1261
2024-04-24,10,大安,1263
2024-04-24,10,大安森林公園,332
2024-04-24,10,忠孝復興,2899
2024-04-24,10,忠孝敦化,1949
2024-04-24,10,忠孝新生,2161
2024-04-24,10,東門,1171
2024-04-24,10,科技大樓,734
2024-04-24,10,萬隆,233
2024-04-24,10,麟光,104
2024-04-24,11,信義安和,815
2024-04-24,11,公館,1413
2024-04-24,11,六張犁,300
2024-04-24,11,古亭,1343
2024-04-24,11,台電大樓,677
2024-04-24,11,國父紀念館,1155
2024-04-24,11,大安,960
2024-04-24,11,大安森林公園,292
2024-04-24,11,忠孝復興,2688
2024-04-24,11,忠孝敦化,1731
2024-04-24,11,忠孝新生,1679
2024-04-24,11,東門,1277
2024-04-24,11,科技大樓,603
2024-04-24,11,萬隆,301
2024-04-24,11,麟光,100
2024-04-24,12,信義安和,756
2024-04-24,12,公館,1623
2024-04-24,12,六張犁,432
2024-04-24,12,古亭,1679
2024-04-24,12,台電大樓,802
2024-04-24,12,國父紀念館,1058
2024-04-24,12,大安,1008
2024-04-24,12,大安森林公園,348
2024-04-24,12,忠孝復興,2797
2024-04-24,12,忠孝敦化,1806
2024-04-24,12,忠孝新生,1999
2024-04-24,12,東門,1466
2024-04-24,12,科技大樓,757
2024-04-24,12,萬隆,339
2024-04-24,12,麟光,149
2024-04-24,13,信義安和,831
2024-04-24,13,公館,1430
2024-04-24,13,六張犁,395
2024-04-24,13,古亭,1825
2024-04-24,13,台電大樓,772
2024-04-24,13,國父紀念館,1071
2024-04-24,13,大安,1142
2024-04-24,13,大安森林公園,427
2024-04-24,13,忠孝復興,2542
2024-04-24,13,忠孝敦化,1804
2024-04-24,13,忠孝新生,1986
2024-04-24,13,東門,1430
2024-04-24,13,科技大樓,784
2024-04-24,13,萬隆,345
2024-04-24,13,麟光,123
2024-04-24,14,信義安和,691
2024-04-24,14,公館,1359
2024-04-24,14,六張犁,377
2024-04-24,14,古亭,1421
2024-04-24,14,台電大樓,687
2024-04-24,14,國父紀念館,873
2024-04-24,14,大安,934
2024-04-24,14,大安森林公園,377
2024-04-24,14,忠孝復興,2309
2024-04-24,14,忠孝敦化,1674
2024-04-24,14,忠孝新生,1637
2024-04-24,14,東門,1200
2024-04-24,14,科技大樓,560
2024-04-24,14,萬隆,313
2024-04-24,14,麟光,139
2024-04-24,15,信義安和,681
2024-04-24,15,公館,1147
2024-04-24,15,六張犁,359
2024-04-24,15,古亭,1311
2024-04-24,15,台電大樓,681
2024-04-24,15,國父紀念館,713
2024-04-24,15,大安,881
2024-04-24,15,大安森林公園,334
2024-04-24,15,忠孝復興,2101
2024-04-24,15,忠孝敦化,1485
2024-04-24,15,忠孝新生,1573
2024-04-24,15,東門,1074
2024-04-24,15,科技大樓,615
2024-04-24,15,萬隆,422
2024-04-24,15,麟光,131
2024-04-24,16,信義安和,840
2024-04-24,16,公館,1181
2024-04-24,16,六張犁,528
2024-04-24,16,古亭,1788
2024-04-24,16,台電大樓,938
2024-04-24,16,國父紀念館,900
2024-04-24,16,大安,1117
2024-04-24,16,大安森林公園,342
2024-04-24,16,忠孝復興,2360
2024-04-24,16,忠孝敦化,1643
2024-04-24,16,忠孝新生,1621
2024-04-24,16,東門,1313
2024-04-24,16,科技大樓,722
2024-04-24,16,萬隆,612
2024-04-24,16,麟光,264
2024-04-24,17,信義安和,1307
2024-04-24,17,公館,1933
2024-04-24,17,六張犁,866
2024-04-24,17,古亭,2640
2024-04-24,17,台電大樓,1370
2024-04-24,17,國父紀念館,1335
2024-04-24,17,大安,1577
2024-04-24,17,大安森林公園,548
2024-04-24,17,忠孝復興,3489
2024-04-24,17,忠孝敦化,2520
2024-04-24,17,忠孝新生,2131
2024-04-24,17,東門,1930
2024-04-24,17,科技大樓,1140
2024-04-24,17,萬隆,1163
2024-04-24,17,麟光,405
2024-04-24,18,信義安和,1939
2024-04-24,18,公館,2553
2024-04-24,18,六張犁,1527
2024-04-24,18,古亭,3902
2024-04-24,18,台電大樓,1894
2024-04-24,18,國父紀念館,2191
2024-04-24,18,大安,2198
2024-04-24,18,大安森林公園,786
2024-04-24,18,忠孝復興,4724
2024-04-24,18,忠孝敦化,3493
2024-04-24,18,忠孝新生,2930
2024-04-24,18,東門,2834
2024-04-24,18,科技大樓,1861
2024-04-24,18,萬隆,1640
2024-04-24,18,麟光,687
2024-04-24,19,信義安和,1122
2024-04-24,19,公館,1746
2024-04-24,19,六張犁,1042
2024-04-24,19,古亭,2362
2024-04-24,19,台電大樓,1316
2024-04-24,19,國父紀念館,1212
2024-04-24,19,大安,1212
2024-04-24,19,大安森林公園,439
2024-04-24,19,忠孝復興,2661
2024-04-24,19,忠孝敦化,1993
2024-04-24,19,忠孝新生,1735
2024-04-24,19,東門,1594
2024-04-24,19,科技大樓,1081
2024-04-24,19,萬隆,1175
2024-04-24,19,麟光,563
2024-04-24,20,信義安和,635
2024-04-24,20,公館,1028
2024-04-24,20,六張犁,635
2024-04-24,20,古亭,1314
2024-04-24,20,台電大樓,810
2024-04-24,20,國父紀念館,551
2024-04-24,20,大安,727
2024-04-24,20,大安森林公園,278
2024-04-24,20,忠孝復興,1227
2024-04-24,20,忠孝敦化,892
2024-04-24,20,忠孝新生,1058
2024-04-24,20,東門,841
2024-04-24,20,科技大樓,538
2024-04-24,20,萬隆,730
2024-04-24,20,麟光,276
2024-04-24,21,信義安和,564
2024-04-24,21,公館,995
2024-04-24,21,六張犁,631
2024-04-24,21,古亭,1357
2024-04-24,21,台電大樓,767
2024-04-24,21,國父紀念館,501
2024-04-24,21,大安,646
2024-04-24,21,大安森林公園,312
2024-04-24,21,忠孝復興,1016
2024-04-24,21,忠孝敦化,735
2024-04-24,21,忠孝新生,895
2024-04-24,21,東門,805
2024-04-24,21,科技大樓,568
2024-04-24,21,萬隆,711
2024-04-24,21,麟光,329
2024-04-24,22,信義安和,531
2024-04-24,22,公館,839
2024-04-24,22,六張犁,459
2024-04-24,22,古亭,910
2024-04-24,22,台電大樓,549
2024-04-24,22,國父紀念館,312
2024-04-24,22,大安,500
2024-04-24,22,大安森林公園,212
2024-04-24,22,忠孝復興,563
2024-04-24,22,忠孝敦化,432
2024-04-24,22,忠孝新生,562
2024-04-24,22,東門,541
2024-04-24,22,科技大樓,413
2024-04-24,22,萬隆,582
2024-04-24,22,麟光,293
2024-04-24,23,信義安和,214
2024-04-24,23,公館,311
2024-04-24,23,六張犁,138
2024-04-24,23,古亭,331
2024-04-24,23,台電大樓,178
2024-04-24,23,國父紀念館,146
2024-04-24,23,大安,162
2024-04-24,23,大安森林公園,67
2024-04-24,23,忠孝復興,226
2024-04-24,23,忠孝敦化,164
2024-04-24,23,忠孝新生,194
2024-04-24,23,東門,206
2024-04-24,23,科技大樓,137
2024-04-24,23,萬隆,224
2024-04-24,23,麟光,108
2024-04-25,0,信義安和,67
2024-04-25,0,公館,168
2024-04-25,0,六張犁,49
2024-04-25,0,古亭,158
2024-04-25,0,台電大樓,64
2024-04-25,0,國父紀念館,40
2024-04-25,0,大安,56
2024-04-25,0,大安森林公園,31
2024-04-25,0,忠孝復興,89
2024-04-25,0,忠孝敦化,85
2024-04-25,0,忠孝新生,77
2024-04-25,0,東門,95
2024-04-25,0,科技大樓,60
2024-04-25,0,萬隆,100
2024-04-25,0,麟光,34
2024-04-25,1,信義安和,0
2024-04-25,1,公館,0
2024-04-25,1,六張犁,0
2024-04-25,1,古亭,0
2024-04-25,1,台電大樓,0
2024-04-25,1,國父紀念館,0
2024-04-25,1,大安,0
2024-04-25,1,大安森林公園,0
2024-04-25,1,忠孝復興,0
2024-04-25,1,忠孝敦化,0
2024-04-25,1,忠孝新生,0
2024-04-25,1,東門,0
2024-04-25,1,科技大樓,0
2024-04-25,1,萬隆,1
2024-04-25,1,麟光,0
2024-04-25,5,信義安和,0
2024-04-25,5,公館,0
2024-04-25,5,六張犁,0
2024-04-25,5,古亭,0
2024-04-25,5,台電大樓,0
2024-04-25,5,國父紀念館,0
2024-04-25,5,大安,0
2024-04-25,5,大安森林公園,0
2024-04-25,5,忠孝復興,1
2024-04-25,5,忠孝敦化,0
2024-04-25,5,忠孝新生,0
2024-04-25,5,東門,0
2024-04-25,5,科技大樓,0
2024-04-25,5,萬隆,0
2024-04-25,5,麟光,0
2024-04-25,6,信義安和,335
2024-04-25,6,公館,352
2024-04-25,6,六張犁,145
2024-04-25,6,古亭,403
2024-04-25,6,台電大樓,226
2024-04-25,6,國父紀念館,286
2024-04-25,6,大安,302
2024-04-25,6,大安森林公園,153
2024-04-25,6,忠孝復興,454
2024-04-25,6,忠孝敦化,437
2024-04-25,6,忠孝新生,475
2024-04-25,6,東門,365
2024-04-25,6,科技大樓,208
2024-04-25,6,萬隆,75
2024-04-25,6,麟光,46
2024-04-25,7,信義安和,1722
2024-04-25,7,公館,1810
2024-04-25,7,六張犁,621
2024-04-25,7,古亭,1858
2024-04-25,7,台電大樓,1286
2024-04-25,7,國父紀念館,1497
2024-04-25,7,大安,1505
2024-04-25,7,大安森林公園,386
2024-04-25,7,忠孝復興,1764
2024-04-25,7,忠孝敦化,2164
2024-04-25,7,忠孝新生,2072
2024-04-25,7,東門,1825
2024-04-25,7,科技大樓,961
2024-04-25,7,萬隆,361
2024-04-25,7,麟光,106
2024-04-25,8,信義安和,4504
2024-04-25,8,公館,3036
2024-04-25,8,六張犁,1440
2024-04-25,8,古亭,4525
2024-04-25,8,台電大樓,1943
2024-04-25,8,國父紀念館,3681
2024-04-25,8,大安,4425
2024-04-25,8,大安森林公園,923
2024-04-25,8,忠孝復興,4056
2024-04-25,8,忠孝敦化,5485
2024-04-25,8,忠孝新生,5940
2024-04-25,8,東門,3513
2024-04-25,8,科技大樓,2232
2024-04-25,8,萬隆,395
2024-04-25,8,麟光,167
2024-04-25,9,信義安和,1909
2024-04-25,9,公館,2190
2024-04-25,9,六張犁,826
2024-04-25,9,古亭,2955
2024-04-25,9,台電大樓,922
2024-04-25,9,國父紀念館,2608
2024-04-25,9,大安,2430
2024-04-25,9,大安森林公園,555
2024-04-25,9,忠孝復興,3074
2024-04-25,9,忠孝敦化,2962
2024-04-25,9,忠孝新生,3478
2024-04-25,9,東門,1769
2024-04-25,9,科技大樓,1362
2024-04-25,9,萬隆,275
2024-04-25,9,麟光,137
2024-04-25,10,信義安和,991
2024-04-25,10,公館,1779
2024-04-25,10,六張犁,393
2024-04-25,10,古亭,1788
2024-04-25,10,台電大樓,649
2024-04-25,10,國父紀念館,1266
2024-04-25,10,大安,1267
2024-04-25,10,大安森林公園,396
2024-04-25,10,忠孝復興,2914
2024-04-25,10,忠孝敦化,1927
2024-04-25,10,忠孝新生,2276
2024-04-25,10,東門,1319
2024-04-25,10,科技大樓,764
2024-04-25,10,萬隆,254
2024-04-25,10,麟光,93
2024-04-25,11,信義安和,789
2024-04-25,11,公館,1395
2024-04-25,11,六張犁,326
2024-04-25,11,古亭,1374
2024-04-25,11,台電大樓,604
2024-04-25,11,國父紀念館,1220
2024-04-25,11,大安,1064
2024-04-25,11,大安森林公園,342
2024-04-25,11,忠孝復興,2837
2024-04-25,11,忠孝敦化,1823
2024-04-25,11,忠孝新生,1849
2024-04-25,11,東門,1425
2024-04-25,11,科技大樓,560
2024-04-25,11,萬隆,295
2024-04-25,11,麟光,110
2024-04-25,12,信義安和,797
2024-04-25,12,公館,1702
2024-04-25,12,六張犁,400
2024-04-25,12,古亭,1538
2024-04-25,12,台電大樓,713
2024-04-25,12,國父紀念館,1068
2024-04-25,12,大安,1065
2024-04-25,12,大安森林公園,402
2024-04-25,12,忠孝復興,3105
2024-04-25,12,忠孝敦化,1825
2024-04-25,12,忠孝新生,2122
2024-04-25,12,東門,1478
2024-04-25,12,科技大樓,662
2024-04-25,12,萬隆,364
2024-04-25,12,麟光,140
2024-04-25,13,信義安和,803
2024-04-25,13,公館,1584
2024-04-25,13,六張犁,407
2024-04-25,13,古亭,1796
2024-04-25,13,台電大樓,766
2024-04-25,13,國父紀念館,1209
2024-04-25,13,大安,1288
2024-04-25,13,大安森林公園,459
2024-04-25,13,忠孝復興,2555
2024-04-25,13,忠孝敦化,1852
2024-04-25,13,忠孝新生,2183
2024-04-25,13,東門,1393
2024-04-25,13,科技大樓,810
2024-04-25,13,萬隆,376
2024-04-25,13,麟光,159
2024-04-25,14,信義安和,811
2024-04-25,14,公館,1414
2024-04-25,14,六張犁,335
2024-04-25,14,古亭,1437
2024-04-25,14,台電大樓,755
2024-04-25,14,國父紀念館,970
2024-04-25,14,大安,1086
2024-04-25,14,大安森林公園,408
2024-04-25,14,忠孝復興,2388
2024-04-25,14,忠孝敦化,1673
2024-04-25,14,忠孝新生,1814
2024-04-25,14,東門,1162
2024-04-25,14,科技大樓,572
2024-04-25,14,萬隆,407
2024-04-25,14,麟光,139
2024-04-25,15,信義安和,771
2024-04-25,15,公館,1169
2024-04-25,15,六張犁,403
2024-04-25,15,古亭,1392
2024-04-25,15,台電大樓,664
2024-04-25,15,國父紀念館,901
2024-04-25,15,大安,893
2024-04-25,15,大安森林公園,417
2024-04-25,15,忠孝復興,2206
2024-04-25,15,忠孝敦化,1442
2024-04-25,15,忠孝新生,1749
2024-04-25,15,東門,1204
2024-04-25,15,科技大樓,538
2024-04-25,15,萬隆,472
2024-04-25,15,麟光,145
2024-04-25,16,信義安和,802
2024-04-25,16,公館,1371
2024-04-25,16,六張犁,563
2024-04-25,16,古亭,1759
2024-04-25,16,台電大樓,948
2024-04-25,16,國父紀念館,1027
2024-04-25,16,大安,1156
2024-04-25,16,大安森林公園,435
2024-04-25,16,忠孝復興,2320
2024-04-25,16,忠孝敦化,1676
2024-04-25,16,忠孝新生,1764
2024-04-25,16,東門,1301
2024-04-25,16,科技大樓,691
2024-04-25,16,萬隆,669
2024-04-25,16,麟光,250
2024-04-25,17,信義安和,1148
2024-04-25,17,公館,1981
2024-04-25,17,六張犁,854
2024-04-25,17,古亭,2526
2024-04-25,17,台電大樓,1296
2024-04-25,17,國父紀念館,1433
2024-04-25,17,大安,1678
2024-04-25,17,大安森林公園,543
2024-04-25,17,忠孝復興,3470
2024-04-25,17,忠孝敦化,2499
2024-04-25,17,忠孝新生,2206
2024-04-25,17,東門,1965
2024-04-25,17,科技大樓,1040
2024-04-25,17,萬隆,1058
2024-04-25,17,麟光,395
2024-04-25,18,信義安和,2035
2024-04-25,18,公館,2581
2024-04-25,18,六張犁,1631
2024-04-25,18,古亭,3859
2024-04-25,18,台電大樓,1961
2024-04-25,18,國父紀念館,2316
2024-04-25,18,大安,2325
2024-04-25,18,大安森林公園,710
2024-04-25,18,忠孝復興,4913
2024-04-25,18,忠孝敦化,3770
2024-04-25,18,忠孝新生,3205
2024-04-25,18,東門,2832
2024-04-25,18,科技大樓,1818
2024-04-25,18,萬隆,1623
2024-04-25,18,麟光,700
2024-04-25,19,信義安和,1201
2024-04-25,19,公館,1773
2024-04-25,19,六張犁,1024
2024-04-25,19,古亭,2426
2024-04-25,19,台電大樓,1370
2024-04-25,19,國父紀念館,1240
2024-04-25,19,大安,1304
2024-04-25,19,大安森林公園,495
2024-04-25,19,忠孝復興,2785
2024-04-25,19,忠孝敦化,2101
2024-04-25,19,忠孝新生,1855
2024-04-25,19,東門,1609
2024-04-25,19,科技大樓,1053
2024-04-25,19,萬隆,1254
2024-04-25,19,麟光,524
2024-04-25,20,信義安和,668
2024-04-25,20,公館,1060
2024-04-25,20,六張犁,621
2024-04-25,20,古亭,1420
2024-04-25,20,台電大樓,746
2024-04-25,20,國父紀念館,664
2024-04-25,20,大安,735
2024-04-25,20,大安森林公園,385
2024-04-25,20,忠孝復興,1341
2024-04-25,20,忠孝敦化,954
2024-04-25,20,忠孝新生,1066
2024-04-25,20,東門,917
2024-04-25,20,科技大樓,581
2024-04-25,20,萬隆,806
2024-04-25,20,麟光,336
2024-04-25,21,信義安和,716
2024-04-25,21,公館,1166
2024-04-25,21,六張犁,645
2024-04-25,21,古亭,1459
2024-04-25,21,台電大樓,828
2024-04-25,21,國父紀念館,582
2024-04-25,21,大安,765
2024-04-25,21,大安森林公園,346
2024-04-25,21,忠孝復興,1006
2024-04-25,21,忠孝敦化,759
2024-04-25,21,忠孝新生,1010
2024-04-25,21,東門,895
2024-04-25,21,科技大樓,652
2024-04-25,21,萬隆,821
2024-04-25,21,麟光,372
2024-04-25,22,信義安和,509
2024-04-25,22,公館,859
2024-04-25,22,六張犁,477
2024-04-25,22,古亭,897
2024-04-25,22,台電大樓,552
2024-04-25,22,國父紀念館,322
2024-04-25,22,大安,513
2024-04-25,22,大安森林公園,171
2024-04-25,22,忠孝復興,654
2024-04-25,22,忠孝敦化,574
2024-04-25,22,忠孝新生,589
2024-04-25,22,東門,536
2024-04-25,22,科技大樓,471
2024-04-25,22,萬隆,620
2024-04-25,22,麟光,289
2024-04-25,23,信義安和,239
2024-04-25,23,公館,310
2024-04-25,23,六張犁,156
2024-04-25,23,古亭,373
2024-04-25,23,台電大樓,217
2024-04-25,23,國父紀念館,110
2024-04-25,23,大安,182
2024-04-25,23,大安森林公園,52
2024-04-25,23,忠孝復興,221
2024-04-25,23,忠孝敦化,290
2024-04-25,23,忠孝新生,216
2024-04-25,23,東門,196
2024-04-25,23,科技大樓,156
2024-04-25,23,萬隆,250
2024-04-25,23,麟光,101
2024-04-26,0,信義安和,138
2024-04-26,0,公館,292
2024-04-26,0,六張犁,93
2024-04-26,0,古亭,231
2024-04-26,0,台電大樓,112
2024-04-26,0,國父紀念館,56
2024-04-26,0,大安,137
2024-04-26,0,大安森林公園,50
2024-04-26,0,忠孝復興,187
2024-04-26,0,忠孝敦化,132
2024-04-26,0,忠孝新生,126
2024-04-26,0,東門,123
2024-04-26,0,科技大樓,79
2024-04-26,0,萬隆,168
2024-04-26,0,麟光,50
2024-04-26,1,信義安和,0
2024-04-26,1,公館,0
2024-04-26,1,六張犁,0
2024-04-26,1,古亭,0
2024-04-26,1,台電大樓,0
2024-04-26,1,國父紀念館,0
2024-04-26,1,大安,0
2024-04-26,1,大安森林公園,0
2024-04-26,1,忠孝復興,0
2024-04-26,1,忠孝敦化,0
2024-04-26,1,忠孝新生,0
2024-04-26,1,東門,0
2024-04-26,1,科技大樓,0
2024-04-26,1,萬隆,0
2024-04-26,1,麟光,0
2024-04-26,5,信義安和,0
2024-04-26,5,公館,0
2024-04-26,5,六張犁,0
2024-04-26,5,古亭,0
2024-04-26,5,台電大樓,0
2024-04-26,5,國父紀念館,0
2024-04-26,5,大安,1
2024-04-26,5,大安森林公園,0
2024-04-26,5,忠孝復興,0
2024-04-26,5,忠孝敦化,3
2024-04-26,5,忠孝新生,0
2024-04-26,5,東門,0
2024-04-26,5,科技大樓,0
2024-04-26,5,萬隆,0
2024-04-26,5,麟光,0
2024-04-26,6,信義安和,341
2024-04-26,6,公館,383
2024-04-26,6,六張犁,137
2024-04-26,6,古亭,370
2024-04-26,6,台電大樓,247
2024-04-26,6,國父紀念館,354
2024-04-26,6,大安,365
2024-04-26,6,大安森林公園,209
2024-04-26,6,忠孝復興,470
2024-04-26,6,忠孝敦化,458
2024-04-26,6,忠孝新生,447
2024-04-26,6,東門,405
2024-04-26,6,科技大樓,173
2024-04-26,6,萬隆,76
2024-04-26,6,麟光,36
2024-04-26,7,信義安和,1592
2024-04-26,7,公館,1761
2024-04-26,7,六張犁,741
2024-04-26,7,古亭,1958
2024-04-26,7,台電大樓,1388
2024-04-26,7,國父紀念館,1481
2024-04-26,7,大安,2523
2024-04-26,7,大安森林公園,696
2024-04-26,7,忠孝復興,1861
2024-04-26,7,忠孝敦化,2160
2024-04-26,7,忠孝新生,1942
2024-04-26,7,東門,2237
2024-04-26,7,科技大樓,878
2024-04-26,7,萬隆,364
2024-04-26,7,麟光,102
2024-04-26,8,信義安和,4302
2024-04-26,8,公館,3001
2024-04-26,8,六張犁,1448
2024-04-26,8,古亭,4328
2024-04-26,8,台電大樓,2086
2024-04-26,8,國父紀念館,3583
2024-04-26,8,大安,5026
2024-04-26,8,大安森林公園,995
2024-04-26,8,忠孝復興,3972
2024-04-26,8,忠孝敦化,5586
